CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
202875,0,55,Self Enquiry,1,15,Salaried,Female,3,4,Deluxe,3,Single,2,0,2,1,1,Manager,22458
202220,0,44,Self Enquiry,3,34,Small Business,Female,2,1,Super Deluxe,3,Married,4,1,1,1,0,AVP,28320
202486,1,27,Self Enquiry,1,32,Salaried,Male,3,6,Basic,3,Single,3,0,2,1,2,Executive,20971
203259,0,22,Self Enquiry,1,7,Large Business,Female,4,5,Basic,4,Single,3,1,5,0,3,Executive,20748
204039,0,27,Self Enquiry,1,13,Salaried,Female,3,5,Basic,4,Married,3,0,3,1,2,Executive,21046
204468,0,28,Self Enquiry,1,14,Small Business,Female,3,5,Deluxe,5,Single,2,0,3,1,1,Manager,25489
201934,0,37,Self Enquiry,1,6,Large Business,Female,2,3,Standard,3,Single,5,0,5,1,0,Senior Manager,22491
202224,0,33,Company Invited,3,14,Salaried,Female,2,4,Basic,3,Single,1,0,1,0,1,Executive,17342
200108,0,25,Self Enquiry,1,13,Small Business,Male,3,4,Basic,3,Divorced,2,0,2,1,2,Executive,17889
200210,1,32,Self Enquiry,3,10,Small Business,Male,2,5,Standard,3,Divorced,2,0,2,1,1,Senior Manager,25400
203560,0,56,Self Enquiry,3,33,Small Business,Male,3,5,King,3,Married,3,0,3,1,2,VP,38264
204756,1,29,Self Enquiry,1,19,Salaried,Female,4,4,Basic,3,Married,3,1,4,1,2,Executive,21193
200070,0,59,Company Invited,3,6,Salaried,Female,2,4,Deluxe,3,Single,1,0,5,1,1,Manager,20473
200382,1,26,Company Invited,1,9,Large Business,Male,3,3,Basic,5,Single,1,0,3,0,2,Executive,18102
204190,0,36,Self Enquiry,1,29,Salaried,Female,4,2,Standard,4,Married,2,0,5,1,3,Senior Manager,30674
200083,0,38,Company Invited,1,12,Small Business,Female,3,5,Deluxe,3,Married,1,1,2,0,2,Manager,20329
200502,0,53,Self Enquiry,3,6,Small Business,Female,2,3,Deluxe,5,Single,1,0,2,1,1,Manager,23381
203246,0,34,Company Invited,3,14,Salaried,Female,2,4,Deluxe,4,Divorced,2,0,4,1,1,Manager,22980
201696,0,37,Company Invited,3,10,Small Business,Male,2,3,Basic,3,Married,5,0,4,1,0,Executive,17793
200562,1,33,Self Enquiry,1,6,Salaried,Male,3,3,Basic,3,Single,2,1,3,1,0,Executive,17686
202310,0,35,Self Enquiry,1,6,Small Business,Male,2,4,Basic,3,Married,7,0,1,1,1,Executive,17258
201096,0,40,Self Enquiry,2,12,Small Business,Male,2,3,Super Deluxe,3,Single,2,1,3,1,1,AVP,31437
200808,0,29,Self Enquiry,1,34,Salaried,Female,3,3,Basic,3,Married,5,0,5,0,1,Executive,17514
203841,0,55,Self Enquiry,1,16,Salaried,Female,4,4,Deluxe,3,Married,5,0,5,0,2,Manager,21575
201695,0,59,Self Enquiry,1,9,Salaried,Male,3,4,Basic,3,Married,4,0,3,0,0,Executive,17177
200556,0,53,Self Enquiry,1,12,Salaried,Male,2,3,Deluxe,3,Single,3,0,5,1,0,Manager,17450
203263,0,29,Self Enquiry,1,9,Salaried,Male,4,5,Basic,4,Divorced,2,0,2,0,3,Executive,21879
201681,0,30,Company Invited,1,6,Salaried,Male,2,4,Standard,3,Single,2,0,5,1,1,Senior Manager,23474
201948,0,25,Self Enquiry,3,19,Small Business,Male,2,3,Basic,3,Married,2,0,3,1,1,Executive,17096
204295,0,31,Self Enquiry,3,9,Large Business,Male,4,4,Basic,4,Married,3,0,3,1,1,Executive,21154
200131,0,50,Company Invited,3,18,Small Business,Female,3,3,Standard,3,Single,5,0,5,0,0,Senior Manager,24208
200410,0,30,Self Enquiry,1,8,Salaried,Female,2,5,Deluxe,3,Single,3,0,2,0,1,Manager,21091
201501,0,44,Self Enquiry,1,16,Salaried,Male,2,3,Deluxe,3,Married,3,1,3,0,1,Manager,21465
200506,0,37,Self Enquiry,1,9,Salaried,Male,2,3,Standard,3,Divorced,2,0,2,1,0,Senior Manager,24434
201314,0,45,Company Invited,3,8,Salaried,Female,3,3,Deluxe,3,Married,5,0,1,1,2,Manager,20154
203054,0,28,Self Enquiry,1,12,Large Business,Male,3,5,Standard,3,Married,3,1,3,0,1,Senior Manager,31486
203802,0,32,Self Enquiry,3,17,Small Business,Female,3,4,Deluxe,3,Married,4,1,1,0,1,Manager,25261
203991,0,46,Self Enquiry,1,13,Salaried,Male,3,4,Standard,5,Married,6,1,3,1,2,Senior Manager,31923
200734,0,22,Self Enquiry,1,14,Salaried,Male,3,5,Basic,5,Divorced,2,0,2,1,0,Executive,17451
201072,0,29,Company Invited,1,8,Salaried,Female,3,3,Basic,4,Divorced,1,0,5,0,2,Executive,18180
204174,0,33,Company Invited,1,14,Salaried,Male,4,2,Basic,4,Married,3,0,1,0,2,Executive,21472
200596,0,35,Self Enquiry,1,6,Salaried,Female,2,1,Basic,3,Single,4,0,3,0,0,Executive,17506
204562,0,38,Company Invited,3,28,Small Business,Female,3,4,Basic,3,Married,7,0,1,1,1,Executive,21651
203374,0,52,Company Invited,1,13,Small Business,Female,3,5,Basic,3,Single,2,0,5,1,2,Executive,21516
203934,0,25,Company Invited,1,18,Salaried,Female,4,2,Deluxe,3,Married,2,0,5,0,2,Manager,22689
203042,1,29,Self Enquiry,1,9,Small Business,Male,3,4,Basic,3,Single,8,0,3,0,1,Executive,23060
203068,0,54,Self Enquiry,3,14,Small Business,Female,4,5,Standard,3,Divorced,2,1,2,0,1,Senior Manager,29612
204016,1,21,Company Invited,1,13,Salaried,Female,4,5,Basic,3,Single,3,1,1,0,1,Executive,21604
200499,0,33,Self Enquiry,3,14,Small Business,Male,2,3,Deluxe,3,Married,1,0,2,1,1,Manager,22104
201822,0,48,Self Enquiry,3,35,Small Business,Female,3,3,Standard,3,Married,4,0,4,0,1,Senior Manager,27504
201439,0,36,Self Enquiry,3,9,Small Business,Female,3,4,Standard,3,Married,1,0,3,1,0,Senior Manager,22644
202480,1,51,Self Enquiry,3,10,Small Business,Male,3,5,Basic,3,Divorced,3,1,4,0,1,Executive,21361
201503,1,39,Self Enquiry,3,11,Large Business,Male,2,3,Deluxe,3,Married,4,0,1,0,0,Manager,17086
200233,0,50,Self Enquiry,3,6,Small Business,Female,3,3,King,3,Married,4,0,2,1,1,VP,34517
202537,0,47,Company Invited,1,7,Small Business,Male,3,5,Standard,5,Divorced,4,1,2,1,2,Senior Manager,29351
204815,1,49,Company Invited,3,31,Salaried,Male,4,6,Basic,3,Single,3,1,1,1,3,Executive,21237
204878,1,35,Self Enquiry,1,17,Small Business,Male,3,4,Deluxe,5,Single,3,0,4,0,1,Manager,24803
200018,0,53,Self Enquiry,3,8,Salaried,Female,3,4,Super Deluxe,3,Divorced,3,0,3,1,0,AVP,30427
203022,0,39,Company Invited,1,9,Salaried,Female,4,2,Deluxe,5,Single,8,1,2,1,3,Manager,24658
204346,0,35,Self Enquiry,1,9,Salaried,Male,4,5,Basic,3,Married,5,0,5,1,3,Executive,21446
201422,0,35,Self Enquiry,1,17,Small Business,Male,2,3,Basic,3,Married,1,1,5,0,0,Executive,17660
204422,0,36,Self Enquiry,1,13,Salaried,Male,3,6,Deluxe,3,Single,3,0,5,0,2,Manager,25324
200178,0,46,Self Enquiry,3,6,Small Business,Female,3,3,Standard,5,Married,2,0,2,1,1,Senior Manager,25453
202228,0,59,Self Enquiry,3,6,Large Business,Male,3,3,Standard,3,Married,4,1,1,1,0,Senior Manager,26904
203662,0,42,Self Enquiry,3,13,Small Business,Male,3,4,Standard,3,Single,3,0,5,1,1,Senior Manager,27919
204695,0,27,Self Enquiry,1,7,Small Business,Male,3,5,Basic,5,Married,3,0,3,1,2,Executive,22633
203096,0,38,Company Invited,3,26,Small Business,Male,3,4,Standard,4,Single,3,1,5,0,1,Senior Manager,26320
202366,0,31,Self Enquiry,1,30,Small Business,Female,3,4,Deluxe,5,Single,2,0,5,1,0,Manager,21812
202710,0,32,Self Enquiry,1,30,Small Business,Male,4,5,Deluxe,3,Divorced,2,0,3,1,2,Manager,24260
202599,0,30,Company Invited,1,7,Large Business,Male,3,4,Deluxe,3,Divorced,3,0,3,0,2,Manager,22997
203024,0,36,Self Enquiry,3,15,Salaried,Female,4,4,Basic,3,Divorced,3,0,3,0,1,Executive,21250
203137,1,37,Self Enquiry,3,10,Salaried,Male,3,5,Standard,3,Divorced,3,1,2,1,1,Senior Manager,29003
200919,0,59,Self Enquiry,1,24,Small Business,Male,3,3,Standard,3,Single,7,0,3,1,1,Senior Manager,25512
204735,0,50,Self Enquiry,3,15,Large Business,Male,3,5,Super Deluxe,4,Married,8,0,4,1,2,AVP,31798
202684,0,40,Self Enquiry,1,7,Small Business,Female,4,4,Basic,3,Married,2,0,3,0,2,Executive,20910
200479,1,24,Company Invited,1,13,Salaried,Female,2,3,Basic,3,Divorced,2,1,4,0,0,Executive,17886
202367,0,59,Self Enquiry,3,9,Salaried,Female,2,4,Deluxe,3,Single,6,0,3,0,0,Manager,20171
204362,0,41,Self Enquiry,1,13,Salaried,Female,4,4,Super Deluxe,3,Single,2,0,5,1,1,AVP,31915
204568,0,40,Self Enquiry,2,9,Salaried,Female,3,5,Deluxe,3,Married,2,0,3,1,1,Manager,23882
201374,0,58,Self Enquiry,3,27,Salaried,Female,3,3,Super Deluxe,3,Married,5,1,5,1,0,AVP,32875
201792,0,32,Self Enquiry,1,8,Small Business,Female,3,1,Deluxe,3,Single,1,0,3,0,0,Manager,20055
200721,0,50,Self Enquiry,1,30,Salaried,Male,3,3,Super Deluxe,3,Divorced,4,1,4,0,0,AVP,28973
200045,1,41,Self Enquiry,1,18,Large Business,Female,2,3,King,3,Divorced,2,0,4,1,0,VP,34545
201504,1,24,Self Enquiry,1,6,Small Business,Male,3,3,Basic,3,Married,3,1,3,0,2,Executive,17293
201769,0,51,Self Enquiry,1,8,Small Business,Male,2,5,Deluxe,4,Married,6,0,1,0,1,Manager,20482
200107,1,25,Self Enquiry,3,11,Small Business,Male,2,4,Deluxe,3,Single,2,1,3,1,0,Manager,20744
200125,0,26,Self Enquiry,1,12,Salaried,Female,2,4,Basic,4,Divorced,2,0,3,1,0,Executive,17368
204580,1,23,Self Enquiry,1,10,Salaried,Female,3,4,Deluxe,3,Married,2,1,5,1,2,Manager,22849
203310,0,41,Company Invited,3,9,Small Business,Male,4,4,Deluxe,4,Divorced,7,0,4,1,3,Manager,23005
201381,0,28,Company Invited,1,22,Small Business,Male,2,3,Basic,3,Single,2,0,3,0,0,Executive,17144
202227,0,34,Self Enquiry,3,6,Small Business,Male,3,1,Deluxe,3,Married,1,0,5,0,1,Manager,24725
203181,0,42,Self Enquiry,1,14,Small Business,Female,3,4,Deluxe,3,Single,8,0,3,1,1,Manager,23681
203730,0,41,Self Enquiry,1,9,Salaried,Female,3,4,Basic,5,Married,6,0,4,1,2,Executive,22055
204533,0,34,Self Enquiry,3,7,Small Business,Male,3,2,Deluxe,5,Married,3,0,4,0,2,Manager,22715
201986,0,23,Self Enquiry,1,10,Small Business,Male,2,1,Basic,5,Married,3,0,4,0,1,Executive,17819
200168,0,38,Self Enquiry,3,6,Salaried,Female,2,4,Deluxe,3,Single,5,0,2,1,1,Manager,23686
203523,0,40,Self Enquiry,1,13,Salaried,Female,3,4,Standard,4,Single,6,0,3,0,2,Senior Manager,27054
203997,0,39,Company Invited,1,13,Small Business,Female,4,6,Deluxe,3,Married,2,1,1,0,3,Manager,24007
201294,0,41,Self Enquiry,1,11,Salaried,Male,2,1,Deluxe,4,Single,4,0,5,1,0,Manager,21870
200024,1,34,Self Enquiry,1,12,Small Business,Male,2,3,Basic,5,Single,3,0,2,1,1,Executive,17960
200742,0,50,Self Enquiry,1,15,Salaried,Male,3,3,Basic,3,Divorced,5,0,5,1,0,Executive,17380
201536,0,36,Company Invited,1,17,Salaried,Male,3,4,Deluxe,4,Single,2,0,4,1,1,Manager,21499
202542,0,59,Self Enquiry,3,17,Small Business,Male,3,4,Super Deluxe,3,Single,2,0,3,1,2,AVP,32550
204786,0,34,Company Invited,3,32,Small Business,Female,3,4,Deluxe,3,Married,3,0,3,0,2,Manager,23217
200607,1,49,Self Enquiry,3,17,Small Business,Female,2,3,Standard,3,Divorced,2,0,4,0,1,Senior Manager,22654
202811,0,51,Self Enquiry,1,17,Large Business,Male,4,5,Standard,3,Single,8,0,5,0,3,Senior Manager,29174
202661,1,30,Self Enquiry,1,7,Large Business,Male,3,4,Basic,3,Single,2,0,2,0,1,Executive,20736
203234,0,34,Self Enquiry,1,12,Salaried,Male,3,5,Standard,3,Married,6,0,3,0,1,Senior Manager,25797
204672,0,60,Self Enquiry,3,7,Large Business,Male,4,4,Standard,3,Married,5,1,1,1,1,Senior Manager,30582
203294,0,33,Company Invited,3,9,Salaried,Female,4,4,Basic,5,Married,3,0,3,0,2,Executive,21505
203603,0,40,Company Invited,1,11,Small Business,Female,3,4,Deluxe,3,Single,2,0,3,1,1,Manager,23720
200362,0,21,Company Invited,3,15,Small Business,Male,2,3,Basic,3,Single,2,0,4,0,0,Executive,17610
204333,0,31,Company Invited,1,10,Salaried,Male,3,4,Basic,3,Married,6,0,3,1,1,Executive,20775
203142,0,36,Self Enquiry,3,25,Small Business,Female,3,4,Deluxe,3,Divorced,3,0,4,1,1,Manager,23279
202803,0,37,Company Invited,3,10,Small Business,Male,3,5,Standard,3,Divorced,6,0,2,0,2,Senior Manager,28377
200858,0,53,Self Enquiry,1,13,Small Business,Female,2,3,King,3,Married,4,0,2,1,0,VP,33606
204340,0,31,Company Invited,1,9,Small Business,Female,3,4,Basic,3,Single,2,0,4,1,1,Executive,21242
202576,1,32,Self Enquiry,3,27,Salaried,Female,4,6,Deluxe,3,Divorced,5,1,3,1,1,Manager,23237
201246,1,30,Company Invited,2,14,Salaried,Female,3,4,Basic,3,Married,7,0,5,1,2,Executive,17180
203363,0,60,Self Enquiry,1,25,Small Business,Male,4,4,Standard,3,Single,8,0,3,1,2,Senior Manager,29190
201090,0,29,Self Enquiry,1,14,Salaried,Female,2,5,Deluxe,5,Married,4,0,1,0,0,Manager,24715
204711,1,27,Self Enquiry,1,28,Small Business,Male,3,4,Basic,3,Married,3,0,5,1,1,Executive,21055
203293,1,44,Self Enquiry,3,16,Small Business,Female,3,6,Deluxe,3,Single,2,0,2,1,2,Manager,24024
202270,1,28,Company Invited,1,6,Small Business,Male,2,4,Basic,4,Married,2,0,4,1,0,Executive,17596
204084,0,28,Self Enquiry,1,24,Large Business,Male,3,4,Basic,4,Married,2,1,4,0,1,Executive,21736
202837,0,35,Company Invited,3,11,Small Business,Female,4,4,Deluxe,3,Divorced,2,0,2,1,1,Manager,25216
202505,0,39,Company Invited,1,36,Salaried,Female,3,4,Deluxe,3,Single,3,0,3,1,1,Manager,21084
202134,0,36,Self Enquiry,1,20,Salaried,Male,3,3,Deluxe,3,Married,1,1,5,1,0,Manager,21586
201252,0,34,Self Enquiry,1,8,Small Business,Male,3,1,Basic,3,Married,1,1,1,0,1,Executive,17932
204623,1,32,Company Invited,1,16,Small Business,Male,3,5,Basic,5,Single,2,1,3,0,2,Executive,20999
201664,0,45,Company Invited,1,8,Small Business,Male,3,4,Super Deluxe,3,Married,1,0,4,1,2,AVP,31792
201687,1,29,Self Enquiry,1,6,Large Business,Male,2,3,Basic,3,Single,1,0,1,0,0,Executive,17058
201636,0,41,Self Enquiry,1,20,Salaried,Male,2,3,Basic,3,Married,5,0,4,1,1,Executive,17451
204504,0,34,Self Enquiry,1,14,Small Business,Male,3,4,Standard,3,Married,2,0,4,1,1,Senior Manager,30369
201507,0,35,Self Enquiry,3,8,Small Business,Female,3,3,Basic,3,Married,2,0,1,1,2,Executive,17014
201424,0,35,Self Enquiry,1,15,Small Business,Male,2,3,Deluxe,3,Single,2,0,4,0,1,Manager,20098
204792,0,43,Company Invited,2,9,Small Business,Male,4,2,Deluxe,5,Married,2,0,1,1,2,Manager,24950
204437,0,51,Self Enquiry,1,35,Small Business,Male,4,2,Basic,3,Married,3,1,1,0,2,Executive,21899
201322,0,46,Self Enquiry,1,8,Salaried,Male,2,3,Standard,3,Married,4,0,1,1,1,Senior Manager,23578
202489,1,42,Self Enquiry,1,19,Large Business,Female,3,4,King,3,Divorced,3,0,4,1,1,VP,38223
200466,0,41,Self Enquiry,3,8,Salaried,Female,3,3,Super Deluxe,5,Divorced,1,0,5,1,1,AVP,31595
202094,0,53,Self Enquiry,3,13,Small Business,Female,3,4,Standard,3,Married,1,1,1,0,1,Senior Manager,25934
201024,0,47,Self Enquiry,1,8,Small Business,Female,2,3,Super Deluxe,3,Divorced,4,0,5,1,0,AVP,32169
200090,0,40,Company Invited,1,6,Salaried,Male,3,4,Super Deluxe,4,Divorced,2,0,2,1,2,AVP,28503
200372,0,35,Self Enquiry,1,15,Salaried,Male,3,4,Deluxe,4,Single,1,0,2,1,2,Manager,21540
201799,0,47,Self Enquiry,1,11,Salaried,Male,2,3,King,3,Married,5,0,1,1,0,VP,33300
201675,1,29,Self Enquiry,3,33,Small Business,Female,2,3,Standard,3,Married,2,0,3,0,0,Senior Manager,22639
200789,1,44,Self Enquiry,2,6,Small Business,Male,3,4,Standard,5,Divorced,1,0,4,1,0,Senior Manager,25482
203797,1,35,Company Invited,1,23,Large Business,Male,3,6,Basic,5,Married,3,1,3,1,1,Executive,20985
203196,1,37,Self Enquiry,1,23,Salaried,Female,3,2,Basic,5,Single,3,0,2,1,1,Executive,21421
203324,0,33,Company Invited,1,20,Salaried,Female,4,5,Basic,4,Divorced,3,0,5,0,1,Executive,21421
201936,0,41,Self Enquiry,3,8,Salaried,Female,3,3,Super Deluxe,5,Married,1,0,5,1,2,AVP,31595
201765,0,42,Company Invited,3,32,Small Business,Female,3,3,Super Deluxe,4,Married,6,0,3,1,1,AVP,28525
203226,0,31,Self Enquiry,1,27,Salaried,Male,3,4,Deluxe,5,Divorced,2,0,4,1,1,Manager,28635
204399,0,28,Self Enquiry,1,13,Small Business,Female,4,5,Basic,3,Married,2,0,1,0,2,Executive,20865
201617,0,41,Company Invited,1,16,Salaried,Male,3,4,Super Deluxe,5,Married,5,0,1,1,0,AVP,32181
203296,0,30,Self Enquiry,1,13,Small Business,Female,3,4,Basic,3,Divorced,3,0,3,0,1,Executive,21809
201342,0,34,Self Enquiry,3,10,Salaried,Male,3,3,Standard,3,Married,3,1,4,0,2,Senior Manager,24713
202015,0,30,Self Enquiry,3,33,Small Business,Male,3,3,Deluxe,3,Married,1,0,3,1,2,Manager,20304
204136,0,38,Company Invited,1,18,Salaried,Male,3,4,Standard,3,Married,3,1,3,1,2,Senior Manager,30863
204789,0,45,Self Enquiry,1,36,Salaried,Male,3,4,Deluxe,3,Single,3,0,5,1,2,Manager,23219
202906,0,35,Self Enquiry,3,28,Salaried,Male,4,3,Deluxe,3,Single,3,0,3,1,1,Manager,24015
203785,0,32,Self Enquiry,1,27,Salaried,Male,3,4,Deluxe,3,Married,3,0,5,0,1,Manager,22875
203868,0,36,Self Enquiry,1,16,Small Business,Male,3,4,Deluxe,3,Single,3,0,4,0,2,Manager,23776
200578,0,38,Company Invited,1,8,Salaried,Female,3,1,Deluxe,5,Single,7,1,2,1,2,Manager,20980
203236,1,34,Company Invited,1,36,Small Business,Female,3,5,Deluxe,3,Single,3,0,5,1,1,Manager,23186
204386,0,38,Self Enquiry,1,7,Salaried,Female,4,4,Deluxe,4,Married,8,0,1,1,3,Manager,25125
201663,0,43,Company Invited,1,13,Small Business,Male,2,1,Basic,3,Married,5,0,4,1,0,Executive,17089
204290,0,52,Self Enquiry,3,21,Salaried,Female,3,4,Deluxe,3,Married,6,0,3,1,1,Manager,23614
203110,1,23,Self Enquiry,1,10,Salaried,Female,3,4,Deluxe,3,Divorced,2,1,5,1,2,Manager,22849
200435,1,33,Self Enquiry,1,21,Small Business,Male,2,3,Standard,3,Divorced,1,1,5,0,0,Senior Manager,28610
200352,0,48,Self Enquiry,3,35,Small Business,Female,3,3,Standard,3,Divorced,4,0,4,0,0,Senior Manager,27504
200100,1,37,Self Enquiry,2,12,Salaried,Male,3,3,Basic,5,Married,5,1,2,1,0,Executive,17073
202386,1,46,Self Enquiry,1,28,Small Business,Male,3,3,Deluxe,3,Married,2,1,5,1,2,Manager,33789
202158,1,19,Self Enquiry,3,27,Salaried,Male,2,4,Basic,4,Single,2,1,1,1,1,Executive,17121
203531,0,35,Self Enquiry,3,14,Large Business,Male,3,4,Basic,3,Married,2,1,1,0,2,Executive,20986
204540,0,33,Self Enquiry,1,15,Small Business,Female,4,2,Deluxe,3,Married,7,0,3,1,3,Manager,23853
200063,0,59,Self Enquiry,3,31,Salaried,Female,2,3,Standard,5,Single,1,0,3,1,0,Senior Manager,22637
204068,0,33,Company Invited,3,15,Small Business,Female,3,4,Standard,3,Single,3,0,4,1,2,Senior Manager,27676
201206,0,26,Company Invited,1,13,Small Business,Male,3,3,Basic,3,Single,2,0,4,1,2,Executive,17570
200230,0,52,Self Enquiry,1,8,Salaried,Female,2,4,Basic,3,Single,1,0,3,0,0,Executive,18212
204374,0,27,Self Enquiry,3,36,Small Business,Male,3,4,Deluxe,3,Married,7,0,5,0,1,Manager,22984
202716,0,29,Self Enquiry,1,16,Small Business,Male,4,4,Basic,3,Divorced,3,0,2,1,2,Executive,20748
204263,0,30,Company Invited,3,9,Salaried,Male,4,4,Deluxe,3,Married,3,0,1,1,2,Manager,23327
202518,0,37,Self Enquiry,1,13,Salaried,Female,3,3,Deluxe,3,Divorced,5,0,2,0,1,Manager,21716
200010,0,35,Self Enquiry,1,22,Small Business,Male,2,2,Basic,4,Divorced,1,0,3,1,1,Executive,17426
202691,0,35,Self Enquiry,1,9,Salaried,Male,3,5,Deluxe,5,Divorced,8,0,4,0,2,Manager,24635
202490,0,35,Company Invited,3,30,Small Business,Male,4,4,Deluxe,3,Single,2,0,5,1,2,Manager,23246
200779,1,51,Self Enquiry,1,10,Salaried,Male,2,3,Basic,3,Divorced,1,1,2,1,1,Executive,17461
202864,0,30,Self Enquiry,1,10,Small Business,Male,4,5,Standard,3,Divorced,3,0,2,1,3,Senior Manager,30613
200159,0,34,Company Invited,3,8,Small Business,Female,3,3,Basic,3,Divorced,7,0,5,1,2,Executive,17231
204670,0,33,Company Invited,1,36,Small Business,Female,4,4,Basic,3,Single,2,0,3,1,3,Executive,22703
200338,0,30,Self Enquiry,3,11,Small Business,Female,1,4,Deluxe,3,Married,2,0,2,0,0,Manager,21118
202460,0,33,Self Enquiry,1,12,Salaried,Male,4,3,Basic,4,Married,2,1,2,1,1,Executive,21976
203033,1,30,Self Enquiry,1,7,Salaried,Female,3,5,Basic,5,Divorced,3,1,2,0,1,Executive,20997
202570,1,59,Self Enquiry,1,30,Small Business,Female,4,4,Standard,3,Divorced,3,0,3,1,1,Senior Manager,28990
200280,0,53,Self Enquiry,1,9,Small Business,Male,2,3,Super Deluxe,3,Divorced,4,1,5,0,0,AVP,32584
203242,1,34,Self Enquiry,1,32,Small Business,Male,3,5,Basic,4,Single,6,1,4,0,1,Executive,20991
202246,1,20,Company Invited,3,15,Small Business,Female,2,3,Basic,3,Single,2,1,4,1,0,Executive,17323
200799,0,42,Self Enquiry,1,8,Small Business,Male,2,3,Super Deluxe,5,Divorced,1,0,3,1,1,AVP,32665
203805,0,27,Company Invited,1,13,Salaried,Male,4,2,Basic,3,Married,2,0,4,1,2,Executive,21222
204805,0,45,Self Enquiry,1,9,Salaried,Female,4,2,Basic,3,Married,3,0,4,1,3,Executive,20689
204239,0,32,Company Invited,1,14,Salaried,Female,3,5,Standard,3,Married,3,0,1,1,1,Senior Manager,27621
204845,1,31,Company Invited,1,16,Small Business,Male,3,4,Basic,5,Single,4,1,3,0,2,Executive,23373
203945,0,45,Self Enquiry,1,17,Salaried,Male,3,4,Deluxe,3,Married,4,1,3,0,2,Manager,25143
202423,1,44,Self Enquiry,3,7,Salaried,Male,2,5,Deluxe,4,Single,7,0,3,0,1,Manager,17362
200256,0,42,Self Enquiry,1,8,Small Business,Female,2,4,Basic,5,Married,1,1,4,1,0,Executive,17593
203255,0,39,Self Enquiry,3,9,Small Business,Male,3,4,Standard,4,Single,2,0,4,1,1,Senior Manager,26029
200157,0,58,Self Enquiry,1,15,Small Business,Female,3,4,Basic,4,Divorced,5,1,2,1,0,Executive,18346
202024,0,27,Self Enquiry,1,13,Small Business,Female,2,4,Deluxe,5,Single,1,0,3,1,0,Manager,21811
201451,0,38,Self Enquiry,3,16,Salaried,Female,3,3,Deluxe,3,Married,2,0,4,0,2,Manager,20343
201911,0,42,Company Invited,1,11,Salaried,Male,3,3,Basic,3,Married,5,0,3,0,1,Executive,17093
204855,1,31,Company Invited,3,10,Small Business,Female,4,4,Basic,3,Single,3,1,5,1,2,Executive,23305
201998,1,50,Company Invited,3,14,Large Business,Male,2,3,Deluxe,3,Married,4,1,5,0,0,Manager,21796
202895,0,43,Self Enquiry,1,31,Small Business,Male,3,4,Standard,5,Divorced,3,1,2,1,2,Senior Manager,26084
200610,0,27,Self Enquiry,1,11,Large Business,Male,2,4,Standard,3,Married,2,1,3,0,0,Senior Manager,27808
202738,0,38,Company Invited,1,16,Small Business,Male,3,4,Basic,3,Divorced,3,1,2,0,1,Executive,21004
200151,0,35,Self Enquiry,3,6,Small Business,Male,3,3,Standard,4,Divorced,2,0,4,1,2,Senior Manager,22295
202655,0,31,Company Invited,1,7,Salaried,Male,3,5,Standard,3,Single,3,0,5,1,2,Senior Manager,27152
204778,1,42,Company Invited,1,12,Salaried,Male,4,5,Basic,5,Married,8,0,3,0,2,Executive,20785
203626,0,37,Company Invited,1,7,Small Business,Female,3,5,Deluxe,3,Married,2,0,5,1,2,Manager,23052
202086,0,51,Self Enquiry,3,32,Small Business,Female,3,3,Super Deluxe,3,Married,3,0,3,1,1,AVP,31307
204759,0,41,Company Invited,1,33,Small Business,Female,4,5,Deluxe,3,Married,5,1,1,0,2,Manager,23100
201826,0,42,Self Enquiry,1,8,Salaried,Male,3,4,Deluxe,3,Single,4,0,1,1,0,Manager,21781
202974,0,28,Self Enquiry,1,7,Salaried,Female,4,4,Standard,5,Divorced,3,0,4,1,3,Senior Manager,26090
203539,0,34,Self Enquiry,1,35,Salaried,Male,4,4,Deluxe,3,Married,3,1,1,1,1,Manager,23885
202827,0,23,Self Enquiry,1,18,Small Business,Female,3,4,Basic,4,Divorced,3,0,2,1,1,Executive,20922
200825,0,29,Self Enquiry,1,14,Small Business,Male,3,4,Deluxe,3,Divorced,2,1,3,0,0,Manager,20056
203345,0,49,Self Enquiry,1,9,Large Business,Male,4,2,Basic,4,Single,7,0,2,0,3,Executive,21237
204034,0,31,Company Invited,1,30,Salaried,Male,4,6,Basic,3,Married,3,0,3,0,1,Executive,21291
202116,0,53,Self Enquiry,3,14,Small Business,Male,3,3,Super Deluxe,3,Married,6,0,3,1,0,AVP,26836
203787,0,30,Self Enquiry,1,14,Salaried,Male,3,4,Basic,5,Single,5,0,4,0,1,Executive,20740
201402,0,31,Self Enquiry,1,8,Small Business,Female,2,5,Basic,3,Married,2,1,5,1,0,Executive,16129
201078,0,44,Self Enquiry,1,34,Salaried,Male,2,3,Super Deluxe,5,Divorced,4,0,1,1,0,AVP,31328
200244,0,45,Self Enquiry,1,6,Salaried,Male,3,2,King,3,Divorced,1,0,4,1,2,VP,34202
